,District_Name,Soil_color,Nitrogen,Phosphorous,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link,Humidity
2031,Solapur,Red,40,20,20,6.0,500,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,56.3
2032,Solapur,Red,30,25,25,6.5,600,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,56.3
2033,Solapur,Red,35,25,25,6.5,600,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,56.3
2034,Solapur,Red,40,25,25,6.5,600,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,56.3
2035,Solapur,Red,30,30,20,7.0,500,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo,56.3
2036,Solapur,Red,35,30,20,7.0,500,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo,56.3
2037,Solapur,Red,40,30,20,7.0,500,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo,56.3
2038,Solapur,Red,30,20,25,6.0,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo,56.3
2039,Solapur,Red,35,20,25,6.0,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo,56.3
2040,Solapur,Red,40,20,25,6.0,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo,56.3
2041,Solapur,Red,30,25,20,6.5,500,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo,56.3
2042,Solapur,Red,35,25,20,6.5,500,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo,56.3
2043,Solapur,Red,40,25,20,6.5,500,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo,56.3
2044,Solapur,Red,30,30,25,7.0,600,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo,56.3
2045,Solapur,Red,35,30,25,7.0,600,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo,56.3
2046,Solapur,Red,40,30,25,7.0,600,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo,56.3
2047,Solapur,Black,60,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip8,56.3
2048,Solapur,Black,65,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip9,56.3
2049,Solapur,Black,70,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip10,56.3
2050,Solapur,Black,75,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip11,56.3
2051,Solapur,Black,80,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip12,56.3
2052,Solapur,Black,60,35,25,7.0,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip13,56.3
2053,Solapur,Black,65,35,25,7.0,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip14,56.3
2054,Solapur,Black,70,35,25,7.0,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip15,56.3
2055,Solapur,Black,75,35,25,7.0,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip16,56.3
2056,Solapur,Black,80,35,25,7.0,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip17,56.3
2057,Solapur,Black,60,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip18,56.3
2058,Solapur,Black,65,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip19,56.3
2059,Solapur,Black,70,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip20,56.3
2060,Solapur,Black,75,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip21,56.3
2061,Solapur,Black,80,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip22,56.3
2062,Solapur,Black,60,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip23,56.3
2063,Solapur,Black,65,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip24,56.3
2064,Solapur,Black,70,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip25,56.3
2065,Solapur,Black,75,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip26,56.3
2066,Solapur,Black,80,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip27,56.3
2067,Solapur,Black,60,35,30,7.0,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip28,56.3
2068,Solapur,Black,65,35,30,7.0,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip29,56.3
2069,Solapur,Black,70,35,30,7.0,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip30,56.3
2070,Solapur,Black,75,35,30,7.0,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip31,56.3
2071,Solapur,Black,80,35,30,7.0,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip32,56.3
2072,Solapur,Black,60,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip33,56.3
2073,Solapur,Black,65,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip34,56.3
2074,Solapur,Black,70,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip35,56.3
2075,Solapur,Black,75,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip36,56.3
2076,Solapur,Black,80,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip37,56.3
2077,Solapur,Black,60,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip38,56.3
2078,Solapur,Black,65,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip39,56.3
2079,Solapur,Black,70,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip40,56.3
2080,Solapur,Black,75,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip41,56.3
2081,Solapur,Black,80,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip42,56.3
2082,Solapur,Black,60,35,20,7.0,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip43,56.3
2083,Solapur,Black,65,35,20,7.0,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip44,56.3
2084,Solapur,Black,70,35,20,7.0,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip45,56.3
2085,Solapur,Black,75,35,20,7.0,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip46,56.3
2086,Solapur,Black,80,35,20,7.0,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip47,56.3
2087,Solapur,Black,60,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip48,56.3
2088,Solapur,Black,65,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip49,56.3
2089,Solapur,Black,70,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip50,56.3
2090,Solapur,Black,75,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip51,56.3
2091,Solapur,Black,80,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip52,56.3
2092,Solapur,Black,60,30,20,6.0,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM8,56.3
2093,Solapur,Black,65,30,20,6.0,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM9,56.3
2094,Solapur,Black,70,30,20,6.0,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM10,56.3
2095,Solapur,Black,75,30,20,6.0,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM11,56.3
2096,Solapur,Black,80,30,20,6.0,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM12,56.3
2097,Solapur,Black,60,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM13,56.3
2098,Solapur,Black,65,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM14,56.3
2099,Solapur,Black,70,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM15,56.3
2100,Solapur,Black,75,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM16,56.3
2101,Solapur,Black,80,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM17,56.3
2102,Solapur,Black,60,40,30,7.0,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM18,56.3
2103,Solapur,Black,65,40,30,7.0,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM19,56.3
2104,Solapur,Black,70,40,30,7.0,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM20,56.3
2105,Solapur,Black,75,40,30,7.0,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM21,56.3
2106,Solapur,Black,80,40,30,7.0,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM22,56.3
2107,Solapur,Black,60,30,25,6.0,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM23,56.3
2108,Solapur,Black,65,30,25,6.0,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM24,56.3
2109,Solapur,Black,70,30,25,6.0,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM25,56.3
2110,Solapur,Black,75,30,25,6.0,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM26,56.3
2111,Solapur,Black,80,30,25,6.0,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM27,56.3
2112,Solapur,Black,60,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM28,56.3
2113,Solapur,Black,65,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM29,56.3
2114,Solapur,Black,70,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM30,56.3
2115,Solapur,Black,75,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM31,56.3
2116,Solapur,Black,80,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM32,56.3
2117,Solapur,Black,60,40,20,7.0,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM33,56.3
2118,Solapur,Black,65,40,20,7.0,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM34,56.3
2119,Solapur,Black,70,40,20,7.0,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM35,56.3
2120,Solapur,Black,75,40,20,7.0,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM36,56.3
2121,Solapur,Black,80,40,20,7.0,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM37,56.3
2122,Solapur,Black,60,30,30,6.0,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM38,56.3
2123,Solapur,Black,65,30,30,6.0,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM39,56.3
2124,Solapur,Black,70,30,30,6.0,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM40,56.3
2125,Solapur,Black,75,30,30,6.0,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM41,56.3
2126,Solapur,Black,80,30,30,6.0,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM42,56.3
2127,Solapur,Black,60,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM43,56.3
2128,Solapur,Black,65,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM44,56.3
2129,Solapur,Black,70,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM45,56.3
2130,Solapur,Black,75,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM46,56.3
2131,Solapur,Black,80,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM47,56.3
2132,Solapur,Black,60,40,25,7.0,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM48,56.3
2133,Solapur,Black,65,40,25,7.0,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM49,56.3
2134,Solapur,Black,70,40,25,7.0,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM50,56.3
2135,Solapur,Black,75,40,25,7.0,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM51,56.3
2136,Solapur,Black,80,40,25,7.0,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM52,56.3
2137,Satara,Red,50,30,20,6.0,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,70.3
2138,Satara,Red,55,30,20,6.0,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,70.3
2139,Satara,Red,60,30,20,6.0,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,70.3
2140,Satara,Red,50,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,70.3
2141,Satara,Red,55,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,70.3
2142,Satara,Red,60,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,70.3
2143,Satara,Red,50,40,20,6.0,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo,70.3
2144,Satara,Red,55,40,20,6.0,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo,70.3
2145,Satara,Red,60,40,20,6.0,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo,70.3
2146,Satara,Red,50,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo,70.3
2147,Satara,Red,55,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo,70.3
2148,Satara,Red,60,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo,70.3
2149,Satara,Red,50,35,20,6.0,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo,70.3
2150,Satara,Red,55,35,20,6.0,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo,70.3
2151,Satara,Red,60,35,20,6.0,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo,70.3
2152,Satara,Red,50,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo,70.3
2153,Satara,Red,55,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo,70.3
2154,Satara,Red,60,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo,70.3
2155,Satara,Black,40,25,10,6.0,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok,70.3
2156,Satara,Black,45,25,10,6.0,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok,70.3
2157,Satara,Black,50,25,10,6.0,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok,70.3
2158,Satara,Black,40,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok,70.3
2159,Satara,Black,45,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok,70.3
2160,Satara,Black,50,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok,70.3
2161,Satara,Black,40,25,15,6.0,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok,70.3
2162,Satara,Black,45,25,15,6.0,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok,70.3
2163,Satara,Black,50,25,15,6.0,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok,70.3
2164,Satara,Black,40,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok,70.3
2165,Satara,Black,45,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok,70.3
2166,Satara,Black,50,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok,70.3
2167,Satara,Red,80,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2168,Satara,Red,85,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2169,Satara,Red,90,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2170,Satara,Red,95,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2171,Satara,Red,100,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2172,Satara,Red,105,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2173,Satara,Red,110,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2174,Satara,Red,115,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2175,Satara,Red,120,40,40,6.0,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2176,Satara,Red,80,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2177,Satara,Red,85,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2178,Satara,Red,90,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2179,Satara,Red,95,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2180,Satara,Red,100,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2181,Satara,Red,105,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2182,Satara,Red,110,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2183,Satara,Red,115,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2184,Satara,Red,120,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2185,Satara,Red,80,50,50,7.0,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2186,Satara,Red,85,50,50,7.0,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2187,Satara,Red,90,50,50,7.0,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2188,Satara,Red,95,50,50,7.0,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2189,Satara,Red,100,50,50,7.0,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2190,Satara,Red,105,50,50,7.0,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2191,Satara,Red,110,50,50,7.0,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2192,Satara,Red,115,50,50,7.0,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2193,Satara,Red,120,50,50,7.0,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2194,Satara,Red,80,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2195,Satara,Red,85,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2196,Satara,Red,90,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2197,Satara,Red,95,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2198,Satara,Red,100,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2199,Satara,Red,105,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2200,Satara,Red,110,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2201,Satara,Red,115,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2202,Satara,Red,120,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2203,Satara,Red,80,60,60,6.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2204,Satara,Red,85,60,60,6.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2205,Satara,Red,90,60,60,6.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2206,Satara,Red,95,60,60,6.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2207,Satara,Red,100,60,60,6.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2208,Satara,Red,105,60,60,6.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2209,Satara,Red,110,60,60,6.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2210,Satara,Red,115,60,60,6.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2211,Satara,Red,120,60,60,6.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2212,Satara,Red,80,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2213,Satara,Red,85,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2214,Satara,Red,90,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2215,Satara,Red,95,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2216,Satara,Red,100,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2217,Satara,Red,105,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2218,Satara,Red,110,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2219,Satara,Red,115,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2220,Satara,Red,120,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2221,Satara,Red,80,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2222,Satara,Red,85,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2223,Satara,Red,90,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2224,Satara,Red,95,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2225,Satara,Red,100,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2226,Satara,Red,105,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2227,Satara,Red,110,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2228,Satara,Red,115,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2229,Satara,Red,120,45,50,7.0,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2230,Satara,Red,80,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2231,Satara,Red,85,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2232,Satara,Red,90,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2233,Satara,Red,95,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2234,Satara,Red,100,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2235,Satara,Red,105,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2236,Satara,Red,110,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2237,Satara,Red,115,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2238,Satara,Red,120,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2239,Satara,Red,80,55,60,6.0,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2240,Satara,Red,85,55,60,6.0,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2241,Satara,Red,90,55,60,6.0,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2242,Satara,Red,95,55,60,6.0,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2243,Satara,Red,100,55,60,6.0,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2244,Satara,Red,105,55,60,6.0,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2245,Satara,Red,110,55,60,6.0,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2246,Satara,Red,115,55,60,6.0,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2247,Satara,Red,120,55,60,6.0,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2248,Satara,Red,80,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2249,Satara,Red,85,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2250,Satara,Red,90,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2251,Satara,Red,95,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2252,Satara,Red,100,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2253,Satara,Red,105,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2254,Satara,Red,110,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2255,Satara,Red,115,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2256,Satara,Red,120,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.3
2257,Satara,Red,80,40,50,7.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2258,Satara,Red,85,40,50,7.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2259,Satara,Red,90,40,50,7.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2260,Satara,Red,95,40,50,7.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2261,Satara,Red,100,40,50,7.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2262,Satara,Red,105,40,50,7.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2263,Satara,Red,110,40,50,7.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2264,Satara,Red,115,40,50,7.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2265,Satara,Red,120,40,50,7.0,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2266,Satara,Red,80,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2267,Satara,Red,85,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2268,Satara,Red,90,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2269,Satara,Red,95,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2270,Satara,Red,100,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2271,Satara,Red,105,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2272,Satara,Red,110,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
2273,Satara,Red,115,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.3
